id,tanggal,teks,label
1.19883841029671E+018,2019-11-25 05: 38: 45 + 00: 00,Acara seminar yang diadakan tahunan ini dibuka langsung oleh Prof. Akhmaloka Ph.D. selaku Rektor Universitas Pertamina.,1
1.19883840707132E+018,2019-11-25 05: 38: 44 + 00: 00,"Pada 21 November 2019, Program Studi Ekonomi Universitas Pertamina mengadakan seminar nasional Kajian Ekonomi Indonesia 4.0 dengan topik “Energi Hijau Untuk Pembangunan Ekonomi Berkelanjutan Di Era Industri 4.0"" yang berlangsung di Gedung Wanita Patra Pertamina, Simprug. ",1
1.19881608987599E+018,2019-11-25 04: 10: 03 + 00: 00,"Sobat Muda, Tim Mahasiswa Program Studi Teknik Geologi Universitas Pertamina berhasil meraih Presentasi Poster Terbaik Mahasiswa dalam ajang Kongres Internasional ke-2 tentang Ilmu Bumi di Asia Tenggara (ICES 2019) yang diadakan pada tanggal 18-20 November di Bali. ",2
1.19881116054959E+018,2019-11-25 03: 50: 28 + 00: 00,"Kuliah umum yang berlangsung di Gor ABC, Universitas Kompleks Pertamina ini dinarasumberi oleh Navdeep Singh, Kepala Rantai Pasokan Go To Market Unilever. Yuk Sobat yang pernah mengikuti kuliah ini dapat berbagi ilmunya di kolom komentar!",1
1.19881115517245E+018,2019-11-25 03: 50: 26 + 00: 00,"Sobat Muda, pada tanggal 20 November 2019, Universitas Pertamina mengadakan kuliah umum Pendidikan dengan topik “Optimalisasi Sistem Logistik: Satu Kasus Unilever”. ",1
1.19855205416515E+018,2019-11-24 10: 40: 52 + 00: 00,Ada yang punya temen atau kuliah di universitas pertamina gaa?,1
1.19853344858498E+018,2019-11-24 09: 26: 56 + 00: 00,"Universitas Pertamina Raih Juara, Ajang Pertama, Elinasi 2019 #ishlahnews #universitaspertamina #kompetisi",2
1.19789755827566E+018,2019-11-22 15: 20: 08 + 00: 00,"Ahok resmi jadi komisaris utama pertamina.Yang diterima bani onta, kadal gurun, dan alumni universitas monas: ",1
1.19754760443268E+018,2019-11-21 16: 09: 32 + 00: 00,"Halo Sobat Muda, Universitas Pertamina mengadakan pertemuan bersama siswa inbound dari IESEG School of Management (Prancis) dan Universiti Teknologi PETRONAS (Malaysia). Pertemuan ini berlangsung pada tanggal 5 November 2019.",2
1.19754597546986E+018,2019-11-21 16: 03: 04 + 00: 00,Universitas Pertamina bersama delegasi Model Pertemuan ASEAN Universitas Pertamina (MAM UP) dari Myanmar dan Malaysia pada tanggal 19 November 2019. ,1
1.19747966418631E+018,2019-11-21 11: 39: 34 + 00: 00,Halo sobat UP! Pada 20 November 2019 telah dilaksanakan rapat antara Ketua HMPS dengan BapemBEM UP. Pertemuan tersebut membahas Perihal Kongres dan Pemira Universitas Pertamina. Kongres Mahasiswa Universitas Pertamina akan dilaksanakan pada tanggal 25 - 30 November 2019.,1
1.19735673299903E+018,2019-11-21 03: 31: 05 + 00: 00,"Halo @PT_TransJakarta melalui Saya ingin ke Universitas Pertamina dari arah Stasiun Palmerah, apakah TiJe yang lewat sana?",1
1.19727868562089E+018,2019-11-20 22: 20: 57 + 00: 00,"Universitas Pertamina ada, nder. Cek websitenya aja",1
1.19664723832529E+018,2019-11-19 04: 31: 48 + 00: 00,"Sobat Muda, Prodi Komunikasi Universitas Pertamina menyelenggarakan kegiatan talkshow yang bertajuk Instagram Talkshow (INSTASHOW) dengan tema ""Personal Branding: Mewakili Diri Anda di Instagram"" di Auditorium Lt 3 gd Griya Legita, Universitas Pertamina pada tanggal 16/11/2019. ",1
1.1964538248918E+018,2019-11-18 15: 43: 15 + 00: 00,"UPDATE BAPEM-BEM] Salam Mahasiswa! Setelah beberapa kali pengajuan proposal, akhirnya Kongres Mahasiswa & Rangkaian PEMIRA BEM Universitas Pertamina mendapatkan lampu hijau dari pihak Rektorat Universitas Pertamina untuk dilaksanakan,",2
1.19633656656795E+018,2019-11-18 07: 57: 18 + 00: 00,"Tahun 2019, penelitian berlangsung di Kali Pesanggrahan pada 14-21 Oktober 2019. Hasil dari penelitian & penelitian ini selain sangat bermanfaat bagi pengembangan pengangkutan sampah plastik di Indonesia juga membuka peluang kerjasama peneliti Universitas Pertamina berskala internasional",2
1.1963365591775E+018,2019-11-18 07: 57: 17 + 00: 00,"Prodi Teknik Lingkungan Universitas Pertamina bekerja sama dg Universitas Teknologi Toyohashi, Jepang mendapatkan dana penelitian JSPS-DG / RSTHE 2019-2022 melakukan Proyek Penelitian Gabungan ""Analisis Dinamika Lingkungan: Estimasi Emisi Plastik ke Laut di Indonesia"" ",2
1.19624832612487E+018,2019-11-18 02: 06: 40 + 00: 00,"Kenapa bawa ""sumpah mahasiswa ??? emang dia siapa? dosen kah? rektor? apa pertamina berubah jadi universitas ????",0
1.19608391736468E+018,2019-11-17 15: 13: 22 + 00: 00,"Kadang hidup memang se lucu itu. 2012, mendapat study tour & kunjungan perusahaan pas SMA. 2019, diundang jadi pembicara di acaranya Universitas Pertamina. Di tempat yang sama. Di ruangan yang sama. Lyf.",1
1.1951614627606E+018,2019-11-15 02: 07: 52 + 00: 00,"Pakar Ekonomi Energi Universitas Gadjah Mada (UGM), Prof Fahmi Radhi memilih kurang pas jika Ahok dipilih sebagai Dirut Pertamina. @basuki_btp @KemenBUMN @pertamina https://elshinta.com/news/192754/2019/11/15/pakar-ekonomi-energi-nilai-ahok-kurang-pas-jadi-dirut-pertamina",1
1.19481991468032E+018,2019-11-14 03: 30: 40 + 00: 00,"Kunjungan tersebut diakhiri dengan sesi foto bersama. Kedepannya, pihak sekolah berharap banyak dari siswa SMA Taruna Tidak dapat menjadi mahasiswa di Universitas Pertamina.",1
1.19481991293547E+018,2019-11-14 03: 30: 40 + 00: 00,"Adik-adik SMA Negeri Taruna Nala diikuti 175 siswa dengan 6 guru pembimbing yang sangat antusias menyimak pemaparan profil Universitas Pertamina dari Wakil Rektor I Bidang Akademik dan Kemahasiswaan Universitas Pertamina, Prof. Dr. Ir. Ichsan Setya Putra.",1
1.19481991116128E+018,2019-11-14 03: 30: 40 + 00: 00,"Dalam kunjungan tersebut, Universitas Pertamina memaparkan program studi apa saja yang ada di kampus terkait peluang kedepan dalam industri era 4.0.",1
1.19481990796522E+018,2019-11-14 03: 30: 39 + 00: 00,"Sobat muda, Universitas Pertamina menerima kunjungan dari adik-adik SMA Negeri Taruna Nala pada tanggal 12 November 2019. Kunjungan berlangsung di gedung Gor ABC, kompleks Universitas Pertamina. ",1
1.19478157066769E+018,2019-11-14 00: 58: 19 + 00: 00,Pada Hari Rabu (13/11/2019) Mahasiswa / mahasiswi @universitaspertamina Fakultas Tehnik Lingkungan melakukan penelitian di Kali Pesanggrahan Jakarta Selatan. Pada kegiatan tersebut disarankan untuk melakukan penelitian tentang sampah organik dan anorganik,1
1.19413751358714E+018,2019-11-12 06: 19: 03 + 00: 00,"[Laporan Langsung] Assalamualaikum wr. Wb Sedang berlangsung Debat Kompetisi antara Universitas Pertamina 2 vs Universitas Indonesia 1 13.00 - selesai Teater 2 lt.5 Gedung FEB UIN Jakarta Wassalamualaikum, wr.wb",1
1.19412626941309E+018,2019-11-12 05: 34: 23 + 00: 00,Kunjungan Mahasiswa Universitas Pertamina ke Kali Pesanggrahan Komplek Deplu Kec Pesanggrahan yang didampingi oleh Pemantau UPK Badan Air Kec. Pesanggrahan. Kunjungan tersebut membahas kegiatan penelitian volume sampah organik dan anorganik di Kali Pesanggrahan,1
1.19391415781849E+018,2019-11-11 15: 31: 31 + 00: 00,Instagram: @iatmismup tautan: https://instagram.com/iatmismup?igshid=12ds3pj5qozh5 Youtube: tautan IATMISMUP: https://youtu.be/Zh4_aN-J3xY Twitter: @IatmiPertamina Wordpress: https://iatmismuniversitaspertamina.wordpress.com / LinkedIn: IATMI SM Universitas Pertamina,1
1.19383082414931E+018,2019-11-11 10: 00: 23 + 00: 00,"Sabtu tanggal 16 akhir pekan ini, ada yang di Jakarta? Gw bareng sama @ijoeeel akan ada di Universitas Pertamina. Ngobrolin tentang foto, instagram, dll. Yok, merapat",1
1.1938127631701E+018,2019-11-11 08: 48: 37 + 00: 00,"Tim Universitas Pertamina membuat aplikasi IoT yang dilengkapi dengan mesin pembelajaran dan berguna untuk mendukung, mengatur, dan mengendalikan alat-alat elektronik rumah tangga yang dapat diakses menggunakan telepon seluler.",2
1.19381276153009E+018,2019-11-11 08: 48: 36 + 00: 00,Tim Universitas Pertamina berhasil memenangkan tim dari Institut Teknologi Bandung yang berhasil meraih juara kedua dan tim dari Universitas Brawijaya yang memenangkan juara ketiga.,2
1.19379721545578E+018,2019-11-11 07: 46: 50 + 00: 00,"BAZNAS Meraih Penghargaan Beasiswa Indonesia sebagai lembaga penyedia beasiswa penghargaan. Penghargaan ini diberikan pada puncak rangkaian Festival WISH (World Indonesia Scholarship) 2019 di Universitas Pertamina, Jakarta, pada Jumat (8/11). #ZakatTumbuhBermanfaat",1
1.19375072369304E+018,2019-11-11 04: 42: 06 + 00: 00,"Sobat Muda, Wakil Rektor III Bidang Penelitian, Pengembangan dan Kerjasama Universitas Pertamina, menerima kunjungan delegasi dari Direktur Projek Internasional, Universitas Teknologi Auckland, Selandia Baru, Bapak Lester Fairfax Finch pada tanggal 4 November 2019. ",1
1.19374381183656E+018,2019-11-11 04: 14: 38 + 00: 00,"Harapannya, pembahasan kerjasama ini dapat membuat Universitas Pertamina lebih maju lagi dari sebelumnya.",2
1.19374380604429E+018,2019-11-11 04: 14: 36 + 00: 00,"Sobat Muda, pada tanggal 2 November 2019, Wakil Rektor III Bidang Penelitian, Pengembangan dan Kerjasama Universitas Pertamina, Budi W. Soetjipto, Ph.D bersama delegasi Universitas Pertamina melalui Pameran Pendidikan Tinggi Eropa (EHEF) di Balai Kartini, Jakarta. ",1
1.19374264230109E+018,2019-11-11 04: 09: 59 + 00: 00,"Wakil Rektor III Bidang Penelitian, Pengembangan dan Kerjasama Universitas Pertamina, bersama delegasi Universitas Pertamina menghadiri Kelompok Kerja Gabungan ke-11 tentang pendidikan tinggi, penelitian, inovasi kewirausahaan pada 31/10 - 1/11/19 di Universitas Hasanuddin, Makassar ",1
1.19374017013216E+018,2019-11-11 04: 00: 09 + 00: 00,Delegasi Universitas Pertamina juga mengunjungi Kedutaan Besar Republik Indonesia di Kazakhstan. Dan disambut baik oleh HE Rahmat Pramono selaku Duta Besar Republik Indonesia untuk Republik Kazakhstan,1
1.19341070844615E+018,2019-11-10 06: 11: 00 + 00: 00,"Dalam kunjungannya, Walikota Jakarta Selatan membalas terima kasih kepada Universitas Pertamina atas program inisiasi Temani Aku Untuk Belajar. Dia berharap program ini terus berlanjut dan semakin meluas, terutama di wilayah administrasi Kota Jakarta Selatan.",2
1.19340792826851E+018,2019-11-10 05: 59: 57 + 00: 00,"Salam, Delegasi! Rapat Model ASEAN Universitas Pertamina akhirnya tiba! Mereka mengatakan ""Third Times is A Charm"". Sekarang kami mendapat pengumuman baru yang sangat menarik untuk Anda! Pertemuan Model ASEAN 2019 adalah simulasi Konferensi ASEAN tahunan ke-4 yang diselenggarakan oleh Universitas Pertamina",1
1.19307564237327E+018,2019-11-09 07: 59: 34 + 00: 00,@UPertamina Universitas Pertamina Menjadi Tuan Rumah Beasiswa World World Indonesia (WISH) Festival 2019 ,1
1.19276916383357E+018,2019-11-08 11: 41: 43 + 00: 00,"Dengan turut berpartisipasinya Universitas Pertamina sebagai tuan rumah pada acara WISH Festival Jakarta 2019, Universitas Pertamina telah membantu memberikan jalan kepada generasi muda Indonesia untuk mengembangkan potensi mereka yang khusus dalam menghubungkan pendidikan yang luas-luasnya.",1
1.19276915835579E+018,2019-11-08 11: 41: 42 + 00: 00,"Acara ini berlangsung di kompleks Universitas Pertamina pada tanggal 8-9 November 2019. Sekaligus menjadi momen penganugrahan piagam penghargaan untuk WISH dari Musieum Rekor Indonesia (Muri) dengan kategori ""Festival Beasiswa Dengan Lokasi Terbanyak di Indonesia"".",1
1.19273945419828E+018,2019-11-08 09: 43: 40 + 00: 00,OG INDONESIA: Universitas Pertamina Turut Helat Gelaran Beasiswa ... https://www.ogindonesia.com/2019/11/universitas-pertamina-turut-helat.html?spref=tw,1
1.19265993348276E+018,2019-11-08 04: 27: 41 + 00: 00,"WISH Festival 2019 merupakan forum acara dengan penyedia beasiswa yang telah diselenggarakan sejak bulan April 2019 dengan total 21 kota di Indonesia, lho! Jakarta akan menjadi penutup acara ini pada 8-9 November 2019 di Universitas Pertamina # WishFestival2019",1
1.19258776418683E+018,2019-11-07 23: 40: 54 + 00: 00,"Jangan berkecil hati, karena masih banyak narasumber yang bisa kamu ikuti sesi-sesinya. ⁣ ⁣ Sampai ketemu, di Universitas Pertamina!",1
1.19207315727374E+018,2019-11-06 13: 36: 02 + 00: 00,"Harapan kedepan dari kuliah ini memberikan motivasi kepada mahasiswa Universitas Pertamina dibidang metrologi, vulkanologi, dan petrologi agar memiliki visi yang dapat disangkutpautkan dengan sumber daya. Contohnya seperti Geotermal.",1
1.19197165486962E+018,2019-11-06 06: 52: 42 + 00: 00,"Euro Management Indonesia kembali berdiri dan berdiri dalam acara Akbar terbesar ini pada: Jumat Sabtu 08 sd 09 November 2019 08.00 - 16.00 WIB Gedung Patra Wanita Pertamina Kompleks Universitas Pertamina Simprug, Jakarta Selatan. ",1
1.19165829717628E+018,2019-11-05 10: 07: 32 + 00: 00,"Mahasiswa juga harus lebih kritis untuk menjadi seorang pemimpin. Jadilah pemimpin global,"" tutupnya. Harapan ke depan, Universitas Pertamina mampu menghasilkan sarjana yang dapat dpt berkontribusi untuk mengembangkan Indonesia, khususnya PT Pertamina (Persero), ke arah yang lebih maju	2
1.19165829465138E+018	2019-11-05 10: 07: 32 + 00: 00	Dalam peluang ini, ia mengeluarkan peluang dan bisnis minyak & gas yang diselesaikan. Dia juga berpesan untuk para mahasiswa Universitas Pertamina agar lebih banyak melakukan hal-hal yang bisa meningkatkan wawasan untuk memajukan Universitas Pertamina.	2
1.1916582918118E+018	2019-11-05 10: 07: 31 + 00: 00	Universitas Pertamina mengadakan kuliah umum Sesi Pendampingan dengan menghadirkan Budi Santoso Syarif selaku Direktur Pengolahan PT Pertamina (Persero) yang bertempat di Auditorium Lantai 3, Gedung Griya Legita Universitas Pertamina pada 5 November 2019. 	1
1.19161634456052E+018	2019-11-05 07: 20: 50 + 00: 00	[SURVEI URGENSI BEM UP] Halo sobat UP! Beberapa waktu kemarin BapemBem-UP telah menerbitkan survei mengenai urgensi Badan Eksekutif Mahasiswa Universitas Pertamina, mau tau hasil surveynya? Kira-kira program studi mana yang paling banyak mengisi survei?	1
1.19153144378195E+018	2019-11-05 01: 43: 28 + 00: 00	@KampusUpdate Hallo .. perkenalkan saya Cuba dari CDC Universitas Pertamina. Saya ingin bertanya, bagaimana agar poster acara dapat direpost di pembaruan media sosial kampus? Terima kasih	1
1.19150227470446E+018	2019-11-04 23: 47: 33 + 00: 00	Kemarin saya diundang lagi oleh Universitas Pertamina untuk hadir di Kuliah tamu Bapak Prof. Dr. Drs. Emil Salim, MA (kedua dari kanan). Terima kasih banyak atas keberhasilan, Pak - di Universitas Pertamina	2
1.19141901368482E+018	2019-11-04 18: 16: 43 + 00: 00	Berita dari FTKE Tim Prodi T. Geologi FTKE Juara III lomba GEOSC 2019 Tiga Mahasiswa / i Prodi Teknik Geologi FTKE Usakti Memperoleh Juara ke III lomba GEOSC (Kompetisi Geo-Mahasiswa) 2019 yang berlangsung di Auditorium Griya Legita - Universitas Pertamina. 	1
1.19130487302056E+018	2019-11-04 10: 43: 09 + 00: 00	ketentuannya: 1) Ikuti akun Instagram @um_universitaspertamina 2) Repost gambar di atas dan beri keterangan: ""cerita menarik, harapan atau harapan Sobat Muda terhadap Universitas Pertamina"", jangan lupa tag 3) Tandai 5 teman dan ikuti juga akun Instagram @um_universitaspertamina	1
1.19130487023991E+018	2019-11-04 10: 43: 09 + 00: 00	Halo Sobat Muda! Universitas Pertamina melalui Fungsi Seleksi Mahasiswa Baru menyelenggarakan giveaway nih. Periode giveaway dibuka hingga 16/11/19 pukul 15:00 WIB. Pengumuman pemenang akan diumumkan pada 18/11/19. Ada 5 Hadiah menarik untuk Sobat Muda yang terpilih!	1
1.19130272293655E+018	2019-11-04 10: 34: 37 + 00: 00	belajar di Universitas Pertamina adalah sebuah Keberuntungan. Dunia masa depan adalah dunia yang dikuasai oleh sains dan teknologi. Kuasai sains-teknologi dan jadikan Universitas Pertamina sebagai pelopor kemajuan bangsa dan tanah air.	1
1.19130271490033E+018	2019-11-04 10: 34: 35 + 00: 00	Kali ini, Program Studi Hubungan Internasional Universitas Pertamina mengundang Prof. Emil Salim, MA, Ph.D sebagai pembicara dalam Kuliah Umum bertopik “Pemanfaatan Energi Keberlangsungan Lingkungan Hidup”. Kuliah berlangsung pada 04/11/19 di Auditorium Universitas Pertamina.	1
1.19122850274337E+018	2019-11-04 05: 39: 41 + 00: 00	Ayo ke WISH (World Indonesia Scholarship) Festival 2019 #JAKARTA ACARA BEASISWA TERBESAR DI INDONESIA https://youtu.be/jIzWlNKCWN0 Jumat Sabtu, 08 09 November 2019 09.00 - 16.00 wib Kompleks Universitas Pertamina, Simprug https://g.co / kg / b3SrqA	1
1.19120382438976E+018	2019-11-04 04: 01: 37 + 00: 00	UNDANGAN Tebuka Bagi Dosen dan Admin Prodi Universitas Pertamina WORKSHOP REPOSITORY Kamis, 07 November 2019 Sesi I 09.30 sd. 12.00 WIB | Sesi II 14.30 sd. 17.00 WIB Ruang Perpustakaan, Gd. Griya Legita Lt. 9 Universitas Pertamina Herminarto Nugroho, ST, M. Sc	1
1.19081125798685E+018	2019-11-03 02: 01: 42 + 00: 00	[PRESTASI] 20191101 Tiga Mahasiswa / i Prodi Teknik Geologi meraih Juara ke III pada ajang lomba GEOSC (Kompetisi Geo-Mahasiswa) 2019 yang berlangsung di Auditorium Girya Legita - Universitas Pertamina pada tanggal 1-2 November 2019. 	2
1.19077549935565E+018	2019-11-02 23: 39: 37 + 00: 00	Tim mahasiswa Ilmu Komputer Universitas Pertamina berhasil meraih juara 3 di bidang Pengembangan Aplikasi Android kategori Umum dalam kompetisi Kompetisi Kreatif Teknologi Informasi (ITCC) 2019 yang berlangsung pada tanggal 30/10 sd 1/11/2019 di Universitas Udayana, Bali 	2
1.19023522811301E+018	2019-11-01 11: 52: 46 + 00: 00	Menyampaikan keynote dalam acara ""Konferensi Nasional Mitigasi Bencana dan Evaluasi Risiko"" yang diselenggarakan oleh Forum Geoscientist Muda Indonesia (FGMI) yang berlangsung di Universitas Pertamina. 	1
1.19022828725291E+018	2019-11-01 11: 25: 11 + 00: 00	Penelitian ini berjudul ""Estimasi Produksi Biodiesel Dari Minyak Goreng Bekas Kantin Universitas untuk Mendukung Kelistrikan yang Berkelanjutan di Universitas Pertamina",1
1.19165829465138E+018,2019-11-01 11: 25: 10 + 00: 00,"Kali ini kabar gembira datang dari mahasiswa program studi Teknik Lingkungan Universitas Pertamina yang mempresentasikan hasil penelitian timnya di Simposium Platform Sains, Teknologi, dan Inovasi Jepang-ASEAN ke-7 (JASTIP) di ICE BSD Serpong, 24 Oktober 2019. ",2
1.1916582918118E+018,2019-11-01 08: 07: 43 + 00: 00,"REGISTRASI TERBUKA [SEMINAR KEWIRAertifikat] Dengan pembicara: 1.Seto Wahyudi, Ph.D 2.Dearizky Ramadhan PF, S.Pi 3. Mohammad Fahri Azmi Akan dilaksanakan pada hari Sabtu, 2/11/2019 Gedung Griya Legita, Universitas Pertamina Link Pendaftaran : http://bit.ly/ceesup2019",1
1.19161634456052E+018,2019-11-01 05: 47: 36 + 00: 00,"Sobat Muda, kali ini prestasi datang dari tim mahasiswa Program Studi Teknik Kimia Universitas Pertamina yang berhasil meraih juara 1 dalam Lomba Karya Tulis Ilmiah Nasional Pekan Riset Ilmiah Mahasiswa 1.0. Acara ini diselenggarakan oleh Universitas Andalas pada 25-27 Oktober 2019",2
1.19153144378195E+018,2019-11-01 05: 37: 38 + 00: 00,"Tim Mahasiswa Universitas Pertamina yang beranggotakan berhasil mengalahkan tim dari Universitas Indonesia, Universitas Tanjungpura, dan Institut Teknologi Bandung (ITB).",2
